Customer_ID,Age,Income_Level,Location,Purchase_Intent,Price_Sensitivity,Charging_Access,Distance_to_Supercharger,Import_Duty_Impact,Local_Manufacturing_Support,Brand_Loyalty,Environmental_Concern,Tech_Savviness,Competitor_Price,Government_Incentive_Awareness
259,39,39.68,Bangalore,0.073,0.47,None,2.79,0.649,0,Neutral,0.57,Medium,45.21,Low
260,42,72.56,Bangalore,0.618,0.295,Home,0.27,0.119,0,Competitor,0.471,Medium,75.0,Low
261,25,58.2,Mumbai,0.086,0.493,None,17.29,0.215,0,Neutral,0.82,High,70.09,Medium
262,34,48.8,Pune,0.357,0.165,Home,7.19,0.169,1,Neutral,0.729,Medium,50.42,Low
263,18,15.41,Delhi,0.591,0.197,Public,30.74,0.317,1,Competitor,0.558,High,64.66,Low
264,24,10.0,Chennai,0.364,0.393,Public,41.98,0.883,0,Neutral,0.712,Medium,46.45,Medium
265,32,31.52,Gurugram,0.316,0.506,None,15.85,0.055,1,Competitor,0.546,Medium,66.32,High
266,22,59.1,Pune,0.217,0.235,None,34.85,0.082,1,Tesla,0.898,Medium,60.62,Low
267,51,10.0,Mumbai,0.27,0.373,Home,17.18,0.864,0,Tesla,0.612,Low,52.19,Medium
268,20,22.76,Mumbai,0.415,0.306,Public,62.08,0.98,1,Tesla,0.402,High,60.76,High
269,30,46.52,Pune,0.176,0.419,None,16.94,0.909,1,Competitor,0.446,Medium,45.0,Low
270,36,79.43,Chennai,0.416,0.313,Home,7.94,0.298,1,Competitor,0.287,High,63.73,High
271,49,31.36,Pune,0.722,0.441,Home,17.49,0.13,0,Tesla,0.486,High,70.53,High
272,20,21.49,Delhi,0.226,0.323,None,13.31,0.801,1,Competitor,0.475,High,56.19,Low
273,46,33.64,Gurugram,0.283,0.052,Home,71.77,0.557,1,Competitor,0.414,Medium,52.77,Medium
274,35,48.89,Pune,0.324,0.385,None,4.11,0.554,0,Competitor,0.586,Medium,45.0,High
275,25,10.0,Gurugram,0.222,0.396,Home,4.05,0.262,1,Tesla,0.576,High,74.48,Low
276,39,14.78,Bangalore,0.406,0.242,Public,26.54,0.565,1,Tesla,0.833,High,60.14,Medium
277,36,16.4,Delhi,0.084,0.043,None,38.44,0.287,1,Neutral,0.325,High,63.4,Medium
278,28,25.09,Delhi,0.615,0.371,Home,58.8,0.431,1,Competitor,0.716,Medium,64.88,High
279,35,69.65,Gurugram,0.277,0.464,Home,11.98,0.429,1,Neutral,0.702,Medium,67.05,High
280,31,13.64,Delhi,0.616,0.456,None,22.25,0.669,0,Competitor,0.989,Medium,56.92,High
281,36,19.07,Mumbai,0.265,0.292,None,8.58,0.931,0,Neutral,0.608,Medium,75.0,Medium
282,41,10.0,Delhi,0.456,0.094,None,12.47,0.635,0,Neutral,0.474,High,49.92,Low
283,50,25.27,Pune,0.327,0.598,None,55.51,0.324,1,Neutral,0.903,High,58.19,High
284,22,27.2,Gurugram,0.435,0.088,Home,4.06,0.907,0,Competitor,0.579,High,55.67,High
285,56,28.91,Pune,0.269,0.483,Home,0.67,0.287,0,Tesla,0.653,High,65.34,Low
286,18,137.88,Chennai,0.439,0.373,Home,11.07,0.657,1,Competitor,0.719,Medium,61.73,Low
287,33,58.75,Gurugram,0.31,0.169,Home,17.8,0.591,1,Tesla,0.351,Medium,61.96,High
288,40,32.4,Mumbai,0.581,0.529,Public,21.02,0.118,0,Neutral,0.377,Low,62.48,High
289,37,48.31,Gurugram,0.585,0.229,None,47.97,0.495,1,Tesla,0.375,High,66.48,High
290,28,20.63,Bangalore,0.235,0.168,Public,62.66,0.676,0,Competitor,0.842,Medium,75.0,High
291,32,120.43,Chennai,0.185,0.295,Home,,0.645,0,Competitor,0.83,Medium,48.93,Low
292,30,60.62,Mumbai,0.253,0.144,Home,3.72,0.668,1,Competitor,0.758,Low,74.91,Medium
293,29,54.94,Mumbai,0.403,0.061,None,0.54,0.864,1,Competitor,0.635,Low,68.82,High
294,43,81.21,Bangalore,0.558,0.558,None,74.45,0.412,0,Competitor,0.84,Medium,59.08,High
295,38,101.35,Delhi,0.493,0.374,Home,53.89,0.836,0,Tesla,0.742,Medium,65.79,Low
296,28,13.96,Chennai,0.354,0.663,None,0.24,0.917,1,Competitor,0.602,Medium,56.08,Low
297,43,74.77,Delhi,0.256,0.416,Public,5.46,0.519,0,Tesla,0.504,Medium,62.72,High
298,38,45.78,Mumbai,0.385,0.15,Home,65.51,0.92,0,Neutral,0.587,High,67.66,Low
299,43,41.16,Gurugram,0.351,0.615,None,97.85,0.899,1,Neutral,0.764,Medium,71.2,Low
300,41,93.02,Gurugram,0.59,0.445,None,1.35,0.837,0,Neutral,0.68,High,65.86,Low
301,26,15.11,Gurugram,0.478,0.463,None,47.41,0.639,1,Competitor,0.626,High,65.68,High
302,29,32.83,Hyderabad,0.279,0.292,Home,0.89,0.47,0,Neutral,0.327,Low,55.61,Medium
303,42,29.53,Pune,0.116,0.238,Public,49.91,0.245,0,Tesla,0.615,Low,57.96,Low
304,41,45.31,Pune,0.543,0.242,Public,0.43,0.454,1,Competitor,0.631,High,70.6,Medium
305,34,46.82,Hyderabad,0.528,0.215,None,43.28,0.913,1,Neutral,0.576,High,70.48,High
306,36,72.72,Bangalore,0.106,0.065,Public,2.89,0.291,1,Tesla,0.303,High,49.9,Low
307,47,35.07,Delhi,0.23,0.453,None,46.7,0.858,1,Competitor,0.806,Medium,58.49,Low
308,29,98.14,Delhi,0.241,0.02,None,54.55,0.427,1,Competitor,0.467,Medium,45.0,Low
309,40,49.01,Pune,0.431,0.598,None,40.99,0.792,0,Competitor,0.445,High,64.3,High
310,32,13.71,Hyderabad,0.616,0.44,None,31.17,0.375,0,Tesla,0.453,Medium,58.37,Medium
311,32,21.08,Chennai,0.607,0.358,Home,50.14,0.097,0,Neutral,0.663,Medium,75.0,Medium
312,45,54.81,Mumbai,0.193,0.321,None,10.92,0.39,0,Tesla,0.581,High,59.01,Low
313,43,46.68,Delhi,0.261,0.03,Public,8.38,0.893,1,Competitor,0.426,High,75.0,Medium
314,43,44.8,Pune,0.488,0.231,None,5.17,0.464,0,Competitor,0.549,Medium,63.16,Low
315,48,107.83,Chennai,0.47,0.318,None,9.66,0.381,1,Competitor,0.491,High,63.44,Low
316,35,67.61,Chennai,0.414,0.068,None,10.74,0.997,0,Tesla,0.843,Medium,70.22,Medium
317,41,24.64,Bangalore,0.483,0.349,None,63.19,0.53,1,Neutral,0.701,Medium,54.73,Low
318,31,30.2,Hyderabad,0.43,0.069,Public,7.72,0.031,0,Competitor,0.632,Medium,64.49,High
319,38,23.58,Gurugram,0.315,0.161,None,,0.116,1,Neutral,0.459,Medium,56.37,High
320,33,16.61,Gurugram,0.405,0.042,Home,16.48,0.31,0,Competitor,0.799,High,57.61,Medium
321,35,112.85,Mumbai,0.286,0.26,Home,36.34,0.849,1,Competitor,0.379,High,60.65,Low
322,40,46.4,Chennai,0.233,0.233,None,53.27,0.475,0,Neutral,0.626,Low,73.83,Low
323,26,11.76,Bangalore,0.425,0.303,None,15.66,0.048,0,Tesla,0.743,Medium,73.73,High
324,55,91.93,Chennai,0.573,0.469,Public,3.06,0.204,0,Competitor,1.0,High,54.44,High
325,24,18.69,Hyderabad,0.131,0.077,Home,78.81,0.132,0,Neutral,0.56,Medium,61.83,Medium
326,22,40.62,Delhi,0.204,0.076,Public,2.38,0.779,1,Neutral,0.346,High,75.0,High
327,46,36.28,Pune,0.218,0.412,Home,38.5,0.25,1,Tesla,0.854,Medium,73.38,High
328,42,10.0,Chennai,0.152,0.413,Public,85.71,0.423,0,Tesla,0.797,High,59.77,High
329,41,10.0,Gurugram,0.408,0.343,None,9.6,0.564,0,Competitor,0.747,Medium,62.28,Medium
330,41,59.25,Mumbai,0.56,0.093,None,5.07,0.835,1,Competitor,0.901,High,49.89,Low
331,34,78.09,Delhi,0.237,0.311,None,10.24,0.383,1,Competitor,0.879,Medium,63.3,High
332,26,,Hyderabad,0.537,0.093,Home,0.85,0.059,1,Competitor,0.131,High,55.94,Medium
333,35,161.43,Hyderabad,0.484,0.315,Home,73.75,0.065,0,Neutral,0.29,Medium,57.66,High
334,28,20.03,Hyderabad,0.286,0.678,Public,9.23,0.139,0,Competitor,0.774,Low,51.45,Low
335,44,10.0,Gurugram,0.401,0.254,Public,22.27,0.828,1,Neutral,0.576,Medium,57.83,Medium
336,33,47.42,Bangalore,0.684,0.084,Home,2.22,0.425,1,Neutral,0.742,Medium,72.04,Low
337,26,14.74,Bangalore,0.449,0.356,Home,44.36,0.7,0,Neutral,0.635,Low,66.52,High
338,31,32.7,Gurugram,0.585,0.308,Public,17.33,0.754,1,Neutral,0.89,Low,54.35,Medium
339,39,68.59,Chennai,0.712,0.103,Public,14.22,0.821,1,Tesla,0.763,High,62.74,Medium
340,29,22.13,Bangalore,0.489,0.03,None,15.13,0.43,1,Neutral,0.454,High,70.43,High
341,26,32.73,Pune,0.425,0.219,None,93.92,0.166,0,Competitor,0.503,Low,62.41,Low
342,37,75.63,Hyderabad,0.283,0.08,Home,3.55,0.84,0,Competitor,0.754,High,59.3,Low
343,37,29.54,Bangalore,0.239,0.521,None,78.37,0.525,1,Competitor,0.508,Medium,58.19,Medium
344,29,47.41,Bangalore,0.443,0.255,Home,24.76,0.466,0,Tesla,0.384,High,55.48,Medium
345,30,51.69,Bangalore,0.095,0.489,Public,25.34,0.717,1,Tesla,0.748,High,56.94,Medium
346,37,29.74,Mumbai,0.537,0.283,Public,10.57,0.824,1,Competitor,0.68,High,72.91,Low
347,20,30.48,Gurugram,0.686,0.171,None,13.22,0.734,0,Competitor,0.856,Medium,50.77,Low
348,20,33.72,Delhi,0.43,0.89,None,33.07,0.149,0,Competitor,0.467,High,75.0,Low
349,27,20.12,Delhi,0.555,0.253,None,12.72,0.717,1,Neutral,0.713,High,59.75,High
350,32,45.74,Hyderabad,0.284,0.247,Public,28.38,0.053,0,Tesla,0.505,Medium,64.28,High
351,38,20.5,Pune,0.125,0.281,Home,32.55,0.884,0,Competitor,0.608,High,58.5,Medium
352,49,22.85,Pune,0.581,0.593,Home,0.95,0.925,0,Neutral,0.783,Medium,68.72,Medium
353,43,14.98,Bangalore,0.188,0.303,None,32.63,0.529,1,Competitor,0.715,High,55.04,High
354,33,79.73,Gurugram,0.566,0.175,Public,1.95,0.213,1,Competitor,0.625,High,56.86,High
355,34,10.18,Chennai,0.513,0.427,None,40.64,0.338,1,Competitor,0.347,High,53.8,Low
356,24,109.58,Chennai,0.509,0.429,None,43.6,0.887,1,Competitor,0.602,High,62.02,Low
357,34,31.27,Pune,0.562,0.178,None,4.72,0.962,1,Neutral,0.609,Medium,64.26,Medium
358,32,24.74,Delhi,0.421,0.187,None,27.78,0.058,0,Competitor,0.417,Medium,54.65,Medium
359,38,15.01,Gurugram,0.392,0.367,None,4.53,0.014,1,Neutral,0.206,High,59.38,Low
360,26,16.4,Chennai,0.254,0.123,Home,59.08,0.549,1,Competitor,0.387,Medium,60.44,Low
361,40,20.41,Gurugram,0.204,0.275,Home,20.01,0.201,1,Competitor,0.924,Medium,61.55,Medium
362,50,189.61,Delhi,0.17,0.252,None,10.76,0.795,0,Neutral,0.464,Medium,63.41,Low
363,33,20.38,Gurugram,0.28,0.126,None,44.69,0.983,1,Neutral,0.517,High,67.26,Low
364,39,48.28,Hyderabad,0.465,0.283,Home,135.73,0.088,1,Competitor,0.778,Medium,51.26,High
365,41,28.43,Hyderabad,0.436,0.464,None,64.23,0.041,1,Competitor,0.365,High,62.13,Low
366,30,115.57,Bangalore,0.351,0.234,None,47.28,0.422,0,Neutral,0.779,High,49.96,Medium
367,37,40.08,Gurugram,0.518,0.378,None,13.26,0.325,0,Competitor,0.673,High,56.15,Low
368,35,11.95,Chennai,0.676,0.428,Home,69.9,0.386,1,Neutral,0.579,Medium,59.58,High
369,35,23.37,Chennai,0.339,0.211,Public,31.38,0.326,1,Tesla,0.662,Medium,59.59,Medium
370,27,144.42,Pune,0.524,0.425,None,10.82,0.116,1,Neutral,1.0,High,65.91,Low
371,35,60.7,Delhi,0.399,0.272,Home,0.07,0.889,0,Competitor,0.643,Medium,50.87,Low
372,39,32.98,Bangalore,0.425,0.018,None,0.99,0.004,1,Neutral,0.763,Low,67.53,Low
373,49,15.61,Pune,0.29,0.201,Home,7.97,0.132,1,Tesla,0.987,High,60.22,Medium
374,44,17.17,Mumbai,0.183,0.067,Public,1.08,0.231,0,Competitor,0.725,High,69.12,Low
375,56,13.56,Pune,,0.221,Public,0.01,0.419,1,Tesla,0.775,High,45.73,Low
376,27,10.0,Hyderabad,0.456,0.343,Home,8.68,0.163,1,Competitor,0.464,Medium,64.52,Medium
377,43,58.02,Chennai,0.338,0.386,Home,18.97,0.383,1,Tesla,1.0,High,56.51,Medium
378,36,50.97,Delhi,0.474,0.219,None,1.58,0.071,0,Tesla,0.529,Medium,62.85,Medium
379,56,37.83,Pune,0.338,0.416,Public,6.79,0.478,1,Competitor,0.981,Medium,54.43,Low
380,26,87.06,Pune,0.421,0.18,None,0.68,0.638,0,Competitor,0.459,Medium,58.23,Low
381,26,56.58,Chennai,0.607,0.455,Home,8.31,0.837,0,Competitor,0.46,High,51.77,Low
382,29,10.0,Bangalore,0.489,0.099,None,17.85,0.69,0,Competitor,0.546,Low,64.51,High
383,18,34.08,Delhi,0.207,0.394,Home,73.95,0.232,1,Neutral,0.529,Medium,54.15,Medium
384,29,62.98,Pune,0.134,0.031,None,29.21,0.635,1,Tesla,0.135,Low,46.09,Low
385,27,34.33,Hyderabad,0.3,0.171,None,60.61,0.249,1,Competitor,0.885,Medium,65.08,Medium
386,36,36.81,Delhi,0.486,0.435,None,27.48,0.545,1,Tesla,0.734,Medium,46.36,Low
387,38,10.0,Pune,0.357,0.168,None,27.52,0.696,1,Competitor,0.812,Medium,64.18,Low
388,53,20.93,Gurugram,0.696,0.445,Home,10.73,0.436,1,Competitor,0.671,Low,66.73,Medium
389,44,48.55,Mumbai,0.391,0.064,None,7.37,0.143,0,Neutral,0.716,High,69.62,Medium
390,29,,Pune,0.439,0.284,Home,56.51,0.124,1,Competitor,0.347,Medium,59.93,High
391,26,10.0,Pune,0.266,0.159,Home,48.13,0.299,1,Neutral,0.512,High,63.62,Medium
392,39,62.32,Gurugram,0.251,0.245,None,31.84,0.255,1,Neutral,0.921,Low,52.4,Medium
393,21,29.28,Delhi,0.238,0.379,Public,8.3,0.072,1,Competitor,0.398,High,63.3,Low
394,53,36.4,Bangalore,0.365,0.455,Home,62.62,0.06,1,Competitor,0.636,High,68.82,Low
395,46,10.0,Gurugram,0.091,0.188,None,76.69,0.117,0,Neutral,0.434,Medium,61.3,High
396,30,10.0,Mumbai,0.633,0.405,None,,0.769,1,Competitor,0.872,High,47.93,Medium
397,18,37.9,Chennai,0.753,0.238,Home,41.48,0.806,0,Competitor,0.611,High,60.36,Medium
398,48,79.9,Chennai,0.375,0.213,None,7.86,0.809,1,Competitor,0.658,Low,51.7,High
399,33,61.01,Hyderabad,0.149,0.264,Home,45.94,0.073,1,Competitor,0.55,Low,55.51,High
400,47,55.07,Bangalore,,0.235,Home,15.35,0.183,0,Competitor,0.975,Medium,54.96,Medium
401,19,40.39,Gurugram,0.405,0.217,None,35.08,0.064,1,Competitor,0.556,Medium,75.0,Medium
402,29,11.37,Delhi,0.485,0.295,None,108.02,0.271,1,Neutral,0.569,Medium,68.67,Low
403,35,10.0,Hyderabad,0.854,0.46,Home,7.98,0.632,1,Neutral,0.495,Low,60.78,Low
404,35,157.45,Chennai,0.355,0.333,Home,12.47,0.678,0,Competitor,0.733,High,49.85,Medium
405,30,29.16,Delhi,0.151,0.549,None,40.91,0.314,0,Neutral,0.605,Low,57.94,Medium
406,41,21.43,Delhi,0.329,0.223,Home,2.43,0.833,1,Competitor,0.392,Medium,62.57,Low
407,24,35.9,Gurugram,0.225,0.191,Home,7.2,0.146,1,Neutral,0.917,Low,55.23,Low
408,33,14.95,Chennai,0.411,0.244,Home,18.69,0.071,1,Competitor,0.525,Medium,45.0,Low
409,36,23.58,Hyderabad,0.31,0.233,None,22.0,0.649,0,Competitor,0.797,Medium,58.32,Low
410,40,107.84,Pune,0.197,0.213,None,3.73,0.043,1,Competitor,0.477,Medium,58.48,Medium
411,42,44.08,Mumbai,0.147,0.132,None,83.24,0.434,1,Neutral,0.647,High,62.69,High
412,23,51.79,Hyderabad,0.515,0.211,Home,29.95,0.428,1,Neutral,0.797,High,64.0,Low
413,19,31.24,Delhi,0.379,0.147,Public,27.14,0.274,0,Competitor,0.576,Medium,65.28,Medium
414,47,73.01,Pune,0.256,0.128,None,7.5,0.303,1,Neutral,0.368,High,71.0,High
415,38,71.69,Mumbai,0.19,0.441,None,33.27,0.873,0,Competitor,0.818,Low,75.0,High
416,27,28.56,Pune,0.261,0.232,None,5.66,0.159,1,Tesla,0.439,High,59.5,High
417,50,34.22,Hyderabad,0.31,0.309,None,25.93,0.924,1,Neutral,0.038,High,51.68,Low
418,36,81.35,Bangalore,0.436,0.418,Home,143.2,0.493,1,Neutral,0.77,High,71.68,Medium
419,46,35.78,Bangalore,0.505,0.207,Home,10.54,0.968,1,Tesla,0.519,High,55.18,High
420,35,25.97,Delhi,0.261,0.502,Home,25.85,0.031,0,Competitor,0.786,Medium,59.85,High
421,55,27.48,Gurugram,0.158,0.177,Public,0.15,0.111,0,Competitor,0.263,High,51.17,Low
422,52,23.43,Mumbai,0.142,0.334,Home,,0.239,0,Tesla,0.221,Medium,70.65,High
423,32,35.44,Chennai,0.39,0.203,None,54.19,0.019,1,Tesla,0.605,Medium,51.19,Low
424,44,24.06,Delhi,0.486,0.133,Public,141.53,0.713,0,Competitor,0.686,Low,71.21,Low
425,41,35.37,Gurugram,0.185,0.303,None,27.11,0.681,1,Competitor,0.514,Medium,75.0,Medium
426,48,19.0,Hyderabad,0.557,0.217,None,9.49,0.925,0,Competitor,0.721,Low,66.57,Low
427,25,44.73,Delhi,0.314,0.735,None,69.02,0.613,1,Competitor,0.602,High,50.87,Low
428,41,49.56,Hyderabad,0.319,0.318,Public,50.17,0.239,1,Competitor,0.677,Low,55.38,Low
429,45,55.8,Gurugram,0.194,0.27,Home,2.86,0.44,0,Neutral,0.481,Medium,56.95,Low
430,18,50.21,Hyderabad,0.215,0.412,None,48.84,0.499,1,Neutral,0.974,High,56.66,Medium
431,23,69.24,Chennai,0.64,0.118,Public,2.42,0.293,0,Neutral,1.0,High,53.88,Low
432,18,37.56,Bangalore,0.524,0.3,Public,24.81,0.128,1,Competitor,0.884,Medium,74.18,Low
433,32,35.14,Mumbai,0.647,0.441,Home,8.53,0.163,1,Neutral,0.341,High,64.62,Low
434,42,21.17,Delhi,0.465,0.103,Home,113.2,0.986,0,Tesla,0.571,Low,51.72,Low
435,50,59.53,Chennai,0.246,0.48,Public,11.43,0.791,0,Competitor,0.525,High,61.46,Medium
436,35,22.31,Pune,0.678,0.038,Public,8.88,0.632,1,Competitor,0.173,Medium,52.02,Low
437,51,10.0,Gurugram,0.492,0.336,None,16.09,0.39,1,Competitor,0.359,High,51.9,High
438,21,20.33,Pune,0.365,0.277,Home,79.8,0.589,1,Competitor,0.17,Low,54.98,Low
439,18,62.7,Mumbai,0.213,0.443,Home,19.08,0.103,1,Tesla,0.601,Low,71.26,Medium
440,34,54.24,Pune,0.199,0.216,None,10.22,0.211,1,Neutral,0.717,Medium,62.55,Medium
441,38,41.39,Hyderabad,0.347,0.097,Home,70.79,0.454,0,Competitor,0.786,Low,68.4,Low
442,34,137.15,Chennai,0.286,0.167,None,67.67,0.106,0,Neutral,0.606,Medium,64.38,Low
443,18,44.89,Hyderabad,0.265,0.196,None,24.42,0.988,1,Neutral,0.856,High,53.05,High
444,34,17.57,Mumbai,0.401,0.164,Home,0.43,0.968,1,Neutral,0.879,High,63.53,High
445,21,16.23,Mumbai,0.264,0.737,None,5.55,0.228,0,Competitor,0.35,Medium,64.59,Medium
446,41,50.16,Chennai,0.555,0.098,,25.2,0.511,0,Competitor,0.5,Low,62.25,High
447,38,89.71,Delhi,0.334,0.152,None,8.3,0.058,1,Neutral,0.596,Low,60.34,Medium
448,25,34.78,Chennai,0.401,0.107,None,24.57,0.023,0,Competitor,0.61,High,54.1,Medium
449,29,45.88,Bangalore,0.326,0.302,Home,2.69,0.571,1,Tesla,0.643,Medium,67.07,High
450,24,47.62,Gurugram,0.251,0.362,None,23.73,0.232,1,Neutral,0.887,Medium,52.51,Medium
451,34,140.59,Gurugram,0.201,0.12,None,24.19,0.012,0,Neutral,0.806,Medium,61.6,Low
452,44,66.53,Gurugram,0.288,0.619,Public,64.38,0.162,1,Tesla,0.835,Medium,56.27,Low
453,25,77.85,Gurugram,0.179,0.108,None,17.17,0.604,1,Competitor,0.227,Low,57.97,High
454,40,16.96,Gurugram,0.241,0.432,Home,28.51,0.733,1,Tesla,0.955,Medium,64.28,Low
455,29,22.25,Hyderabad,0.762,0.159,Public,5.04,0.449,1,Competitor,0.671,High,57.68,Medium
456,27,20.86,Gurugram,0.561,0.216,Public,62.96,0.698,1,Neutral,0.443,Medium,59.43,High
457,33,29.01,Hyderabad,0.286,0.219,None,10.05,0.332,1,Tesla,0.586,High,51.27,Low
458,24,36.85,Pune,0.287,0.074,Home,50.38,0.25,1,Tesla,0.602,Low,69.87,Low
459,29,43.59,Mumbai,0.51,0.021,Home,121.3,0.302,1,Competitor,0.303,Medium,65.48,Medium
460,23,32.95,Hyderabad,0.687,0.26,None,25.58,0.266,1,Tesla,0.683,Low,69.23,Low
461,54,20.46,Gurugram,0.234,0.32,None,3.45,0.038,1,Tesla,0.718,Low,53.96,Low
462,35,14.0,Chennai,0.559,0.542,Public,13.23,0.92,1,Neutral,0.724,Low,62.04,Medium
463,28,46.87,Delhi,0.138,0.184,Public,25.3,0.556,1,Tesla,0.303,Low,63.42,Medium
464,37,56.95,Chennai,0.221,0.092,Home,16.84,0.352,1,Tesla,0.567,Medium,59.45,Low
465,33,30.0,Hyderabad,0.238,0.173,None,41.0,0.446,1,Competitor,0.875,High,66.47,Low
466,32,10.0,Pune,0.707,0.171,None,95.95,0.356,1,Competitor,0.914,High,51.19,Low
467,41,66.06,Chennai,0.421,0.155,None,5.51,0.748,1,Neutral,0.581,High,57.71,Low
468,42,29.02,Delhi,0.496,0.36,Home,24.75,0.647,1,Tesla,0.902,Medium,60.0,Low
469,29,10.4,Gurugram,0.627,0.125,None,11.15,0.987,1,Tesla,0.598,Medium,69.88,Medium
470,29,34.46,Pune,0.268,0.142,None,12.19,0.567,1,Tesla,0.664,High,67.13,High
471,32,69.19,Delhi,0.419,0.398,Home,13.94,0.171,0,Competitor,0.741,Medium,50.13,Low
472,18,25.13,Pune,0.327,0.324,None,24.27,0.667,0,Competitor,0.541,High,52.94,Medium
473,19,10.0,Bangalore,0.437,0.191,None,6.75,0.077,1,Tesla,0.661,Low,63.21,Medium
474,48,27.86,Bangalore,0.125,0.242,,85.98,0.281,0,Competitor,0.864,Medium,59.87,High
475,51,19.62,Gurugram,0.59,0.584,None,38.77,0.209,1,Neutral,0.855,Medium,75.0,Medium
476,32,39.27,Gurugram,0.298,0.149,None,2.45,0.3,0,Neutral,0.765,High,62.96,High
477,40,35.07,Bangalore,0.323,0.186,Home,12.7,0.281,0,Competitor,0.723,High,58.63,Medium
478,38,23.42,Mumbai,0.346,0.181,Home,29.74,0.72,0,Tesla,0.667,Low,58.99,Low
479,65,22.28,Delhi,0.242,0.343,None,77.5,0.476,1,Tesla,0.564,Low,60.05,High
480,46,83.17,Gurugram,,0.209,Home,18.09,0.059,0,Competitor,0.365,Medium,45.0,High
481,33,49.96,Gurugram,0.57,0.376,None,10.82,0.691,0,Neutral,0.874,High,73.59,High
482,25,48.84,Chennai,0.369,0.371,Public,25.57,0.222,0,Competitor,0.842,Medium,63.91,Medium
483,18,63.51,Bangalore,0.438,0.239,None,8.37,0.471,1,Neutral,0.591,High,55.0,High
484,37,28.83,Bangalore,0.375,0.126,Home,9.69,0.605,1,Neutral,0.506,Medium,62.17,Medium
485,27,98.12,Gurugram,0.302,0.175,Public,26.49,0.644,0,Neutral,0.847,Medium,64.86,Medium
486,20,43.92,Bangalore,0.345,0.322,None,5.75,0.671,0,Neutral,0.716,Medium,48.31,Medium
487,28,37.85,Chennai,0.464,0.328,Home,7.34,0.822,0,Neutral,0.69,High,58.57,Medium
488,24,43.52,Pune,0.376,0.271,None,49.93,0.605,1,Neutral,0.533,Medium,50.35,Medium
489,51,27.78,Delhi,0.3,0.219,Home,22.42,0.798,1,Neutral,0.374,High,53.19,Low
490,43,20.39,Delhi,0.371,0.061,Public,5.64,0.182,0,Tesla,0.623,Medium,62.47,High
491,34,73.76,Bangalore,0.323,0.072,Home,2.25,0.804,1,Competitor,0.559,Medium,62.37,Medium
492,49,12.89,Hyderabad,0.264,0.098,Home,0.0,0.736,1,Competitor,0.459,Medium,54.23,Low
493,35,13.92,Pune,0.307,0.127,Home,0.32,0.566,1,Competitor,0.598,Low,66.07,Medium
494,26,32.02,Chennai,0.217,0.044,Home,42.09,0.922,0,Competitor,0.622,High,66.64,Medium
495,50,17.11,Mumbai,0.484,0.263,None,15.65,0.939,0,Neutral,0.844,High,59.48,Medium
496,40,10.0,Chennai,0.29,0.286,None,3.67,0.4,1,Tesla,0.996,Low,52.78,Medium
497,24,13.49,Mumbai,0.457,0.101,None,18.44,0.679,0,Competitor,0.818,Low,51.34,Medium
498,33,17.53,Mumbai,0.278,0.479,Public,73.03,0.535,0,Tesla,0.666,High,58.7,Low
499,26,45.34,Hyderabad,0.159,0.163,Public,15.39,0.187,1,Neutral,0.76,Medium,49.21,Low
500,21,30.16,Gurugram,0.135,0.336,None,0.71,0.516,1,Neutral,0.807,High,69.23,Medium
501,44,65.44,Pune,0.473,0.326,None,7.13,0.036,0,Neutral,1.0,High,55.92,Low
502,54,12.82,Pune,0.523,0.227,None,28.26,0.163,1,Competitor,0.731,High,45.0,Medium
503,21,14.9,Pune,0.191,0.354,None,8.29,0.129,1,Competitor,0.624,High,45.0,Medium
504,40,40.49,Gurugram,0.186,0.64,Public,86.47,0.984,1,Neutral,0.525,Low,61.51,High
505,28,19.68,Pune,0.617,0.256,Home,57.5,0.753,0,Neutral,0.512,High,47.41,Medium
506,30,26.68,Hyderabad,0.428,0.243,Public,37.14,0.104,1,Neutral,0.467,Medium,65.59,Low
507,29,13.65,Bangalore,0.183,0.258,Public,9.79,0.284,1,Competitor,0.576,Low,59.72,Medium
508,26,12.81,Mumbai,0.191,0.426,None,2.58,0.436,0,Neutral,0.537,High,66.74,Low
509,35,19.07,Chennai,0.677,0.599,None,46.32,0.774,1,Competitor,0.664,Medium,59.76,Low
510,26,68.07,Gurugram,,0.157,Home,6.64,0.221,0,Neutral,0.725,High,51.76,Low
511,37,10.16,Hyderabad,0.175,0.056,None,47.55,0.512,1,Neutral,0.796,Low,53.65,Medium
512,34,73.47,Delhi,0.48,0.31,None,49.6,0.467,0,Neutral,0.921,Medium,69.83,Low
513,32,63.74,Hyderabad,0.516,0.251,Public,40.73,0.55,0,Competitor,0.352,Medium,62.63,Low
514,25,23.37,Chennai,0.252,0.717,None,2.81,0.899,1,Competitor,0.5,Low,48.13,Medium
515,29,34.97,Gurugram,0.366,0.44,None,10.95,0.428,0,Competitor,0.604,High,71.54,Low
516,42,42.89,Delhi,0.476,0.176,None,2.82,1.0,1,Tesla,0.763,Medium,64.81,High
517,40,54.91,Hyderabad,0.407,0.249,None,26.96,0.436,1,Neutral,0.726,Low,61.71,Medium
518,25,14.88,Hyderabad,0.59,0.11,Public,49.27,0.443,0,Competitor,0.648,Medium,60.0,Low
519,35,59.38,Gurugram,0.495,0.45,None,36.81,0.086,0,Tesla,0.306,High,51.11,High
